일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
2018-05-10,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-05-09,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-05-08,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-05-04,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-05-03,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-05-02,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-30,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-27,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-26,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-25,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-24,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-23,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-20,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-19,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-18,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-17,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-16,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-13,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-12,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-11,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-10,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-09,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-06,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-05,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-04,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-03,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-04-02,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-30,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-29,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-28,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-27,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-26,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-23,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-22,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-21,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-20,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-19,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-16,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-15,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-14,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-13,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-12,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-09,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-08,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-07,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-06,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-05,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-03-02,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-28,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-27,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-26,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-23,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-22,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-21,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-20,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-19,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-14,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-13,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-12,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-09,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-08,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-07,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-06,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-05,KAU18,"22,000",0,0,0,0,0,"26,000","572,000,000","22,000"
2018-02-02,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-02-01,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-31,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-30,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-29,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-26,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-25,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-24,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-23,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-22,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-19,KAU18,"22,000",0,0,0,0,0,0,0,0
2018-01-18,KAU18,"22,000",2000,10,0,0,0,0,0,0
2018-01-17,KAU18,"20,000",0,0,0,0,0,"20,000","400,000,000","20,000"
2018-01-16,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-15,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-12,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-11,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-10,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-09,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-08,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-05,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-04,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-03,KAU18,"20,000",0,0,0,0,0,0,0,0
2018-01-02,KAU18,"20,000",0,0,0,0,0,0,0,0
